TIME,ALT,V1G,V2G,V12,CALV,IMON,TEMP
0:21:41,0.00,AC9842,348F06,-2265E1,D3DD50,-7311,B62C4,
0:21:43,0.00,AC982D,34A6B3,-127E2A,D412DF,-11FE02,A48D7,
0:21:44,0.00,AC9726,34D734,-1C6666,D3E8AC,-196FF,4FFF3,
0:21:45,0.00,AC94ED,366C60,-1A08EA,D3BFF4,-141F72,-984F4,
0:21:46,0.00,AC940F,355B11,-177F40,D44629,-11ECC2,6A530,
0:21:47,0.00,AC9646,35252B,-14FF4E,D43A29,-957FE,33184,
0:21:48,0.00,AC8ED4,3450A5,-17CE05,D43F48,-D6690,-7928F,
0:21:50,0.00,AC902A,34F8B3,-1B7335,D41715,E1FA5,-4D192,
0:21:51,0.00,AC9463,34EF7A,-1D4554,D41ADA,-10E6CE,54668,
0:21:52,0.00,AC8FCA,34B34B,-17FD30,D3EBEC,-48330,-19F6F,
0:21:53,0.00,AC9025,34209E,-186774,D42CC8,118F,-BBBCC,
0:21:54,0.00,AC8D45,3589C6,-1ADA05,D47B61,79BF,-2A4E6,
0:21:56,0.00,AC91FB,351EC5,-1C9CAC,D4BE70,-33708,-A3A9A,
0:21:57,0.00,AC95A6,358A45,-1C8743,D45A57,-517C,AE296,
0:21:58,0.00,AC9787,345EED,-19A3E8,D42270,75276,-D9C7,
0:21:59,0.00,AC93A8,34F018,-182FF0,D42307,-4465F,79084,
0:22:00,0.00,AC9519,347AD3,-20C333,D4054E,2DA0A,17567,
0:22:02,0.00,AC972C,347081,-12E24D,D443D9,9DAB4,455E,
0:22:03,0.00,AC9743,3579FB,-1BECBB,D44143,-144F07,-90DE5,
0:22:04,0.00,AC921B,34BD75,-114CB5,D46682,4258,-35842,
0:22:05,0.00,AC98A6,344CB4,-1AF60B,D4680F,75B0D,-54964,
0:22:06,0.00,AC965E,371928,-1E4A82,D98236,-3CDB4,DC537,
0:22:07,0.00,AC94B9,3854A2,-1C110B,D7639B,-128104,-492CA,
0:22:09,0.00,AC968C,2D2F90,-210D87,C7C269,-9762B,48085,
0:22:10,0.00,AC94D0,2DC1AD,-1B6E84,C097F3,-105C59,B35F5,
0:22:11,0.00,AC94AD,2E7364,-177201,C067CA,98443,-88A0E,
0:22:12,0.00,AC91AB,2CF3E9,-145361,BC903D,-BDDFB,-A59D1,
0:22:13,0.00,AC91C7,2B1C55,-15F2D1,C0071D,BE1E,9F7E1,
0:22:15,0.00,AC91FC,2F7357,-1F0E8F,C09F9D,37462,8123A,
0:22:16,0.00,AC9351,2EB578,-1911E3,C0F319,-C2411,14E9F7,
0:22:17,0.00,AC91A8,2EA195,-196EC1,C1748C,-3038A,-883C5,
0:22:18,0.00,AC9210,2DF19E,-197FB6,C27B02,8827C,AE6D7,
0:22:19,0.00,AC8E0D,2CC5C0,-21B9A9,BEC0B9,-7DA85,-B73EF,
0:22:21,0.00,AC921B,2C2F77,-17E6F9,BE7BAC,-6D6B0,60F30,
0:22:22,0.00,AC8E88,2B68D5,-191D7B,BE8378,-87400,69F74,
0:22:23,0.00,AC8F95,2B2CB9,-17AC67,BE8C85,E3324,-4E48A,
0:22:24,0.00,AC9254,2BD143,-21BA7A,BE7E38,-C571F,BD027,
0:22:25,0.00,AC902B,2C29D1,-1D01D7,C0C1C5,165F0,966BD,
0:22:26,0.00,AC902D,2C7DA6,-1E4559,C0FFB6,-11E1C,384BE,
0:22:28,0.00,AC8D93,2F25B6,-1503B5,C103CF,DFC07,-7652B,
0:22:29,0.00,AC8BDE,2D3321,-18C807,C1344F,43866,7F7F2,
0:22:30,0.00,AC8BFA,2E5D79,-D1588,C14BD7,-596D3,816D4,
0:22:31,0.00,AC8D97,2E6002,-1B36EC,C165CA,-1487CA,-50657,
0:22:32,0.00,AC8CA7,302185,-1BB26E,C17FF5,-6480A,9162E,
0:22:34,0.00,AC85D7,2CF60C,-144F14,C1CAA7,-5D2F9,-6520C,
0:22:35,0.00,AC871B,2F6410,-223885,C25A28,EB78,DD4D0,
0:22:36,0.00,AC847E,2E6EB3,-1DDC4E,C1DC8A,-24301,FE2E1,
0:22:37,0.00,AC8871,2CEFA9,-1C6CE7,C237E7,-93132,1FC30,
0:22:38,0.00,AC8B26,2E4A65,-105B3D,C22BD2,-993DF,-54384,
0:22:39,0.00,AC8927,2E0C7D,-1EA572,C22AB5,4AB91,F5F18,
0:22:41,0.00,AC857E,3024C7,-1DB440,C275CA,-683,-1D3F4,
0:22:42,0.00,AC846E,2E52F0,-20B130,C22C5D,127770,-BAB5B,
0:22:43,0.00,AC83AE,2F4A8D,-1D5405,C226F1,-D0075,F3469,
0:22:44,0.00,AC85C2,2FFF43,-1763BB,C2C6DF,-4444C,B591,
0:22:45,0.00,AC858E,2DF33D,-196A7D,C29AF1,-B2DF4,-538CD,
0:22:46,0.00,AC83E0,2F0A5D,-1B2681,C2E023,2876A,-104AE6,
0:22:48,0.00,AC8160,2F52A0,-1D540B,C31D5E,-1E350,296E,
0:22:49,0.00,AC7F49,2E3183,-1A5762,C294E8,-7229B,1653FB,
0:22:50,0.00,AC8228,3014BF,-21B9A0,C28BD8,B7715,-5A10B,
0:22:51,0.00,AC82D6,2EFA6A,-1C2214,C2D620,-CA1C6,217D,
0:22:52,0.00,AC7F10,2F68B3,-1F2602,C2C631,-6BFD9,8CD40,
0:22:53,0.00,AC8153,30E66E,-12C2C3,C2ABE6,-20BB7,125D1,
0:22:55,0.00,AC8219,3006BE,-15EF05,C24B8B,-516F9,-2CEF8,
0:22:56,0.00,AC7C11,2E6DD1,-1898FA,C29275,-10E4BE,-58AB8,
0:22:57,0.00,ACB648,2F0DE6,-220123,C2A6AF,-40E81,-25097,
0:22:58,0.00,ACF732,2F23E9,-1CBFA1,C27CA2,A540,-100CCB,
0:22:59,0.00,ACAC42,2D6BFD,-1E08E4,C2E7E9,-B58B1,-1E7CF,
0:23:00,0.00,ACBC5D,86BE17,-1AEE4A,C31032,-E5AAC,8A5BA,
0:23:02,0.00,ACA9E1,2FCAA4,-1C4FD6,C2E5C0,4C0A54,4C95C,
0:23:03,0.00,ACAC43,5C522F,-180C6D,C3043E,AE862,-68E33,
0:23:04,0.00,ACA617,2E3D16,-16A5F3,C2B45A,1305B,-307A5,
0:23:05,0.00,ACA88A,3162C1,-181AFC,C2D472,-ABAD6,91C183,
0:23:06,0.00,ACAA35,8AC4B4,-19BCF6,C28436,-1DC1B,-1AE3,
0:23:07,0.00,ACB543,86C004,-157817,C27DFA,67892A,53F7D,
0:23:09,0.00,ACB3B8,86BEEF,BF57F3,C2DB18,5FD7FC,7932B,
0:23:10,0.00,ACB381,86BF47,B86AB0,C30933,5C8411,-D87144,
0:23:11,0.00,ACA508,2A6626,-8C9179,C2E0AE,81D6F9,-6014D6,
0:23:12,0.00,ACABFF,5AFDB8,-18BF86,C3CC77,A2D9D0,41644,
0:23:13,0.00,ACAA36,86AA60,867F05,C42042,7DDB4,4F94D,
0:23:14,0.00,ACC8D8,86A96F,2D38D6,C42A48,5DCF02,8991EF,
0:23:16,0.00,ACB4BB,2EE73E,-319C01,C3FAF6,-5EA4F,-80420,
0:23:17,0.00,ACB158,2EC72D,-152243,C402F5,-3DB0,-D0F84,
0:23:18,0.00,ACAE52,302689,-170F45,C407BE,-417B7,-2B81D,
0:23:19,0.00,ACABFD,300105,-1A6899,C423BB,25114,-17FB9,
0:23:20,0.00,ACA862,2F8EC5,-1ED18D,C3F86F,17FF8,-41117,
0:23:21,0.00,ACA82C,2E0075,-18D0B3,C211C6,-5CA82,-176B5E,
0:23:23,0.00,ACACCF,2F667E,-154C3D,C23521,-2B885,7EFE5,
0:23:24,0.00,ACA8D1,2EC5DD,-1DBFE0,C2296A,-6D420,-D878D,
0:23:25,0.00,ACA939,2D9DE4,-243982,C25976,-2FA1A,-17DE8,
0:23:26,0.00,ACAA65,2EBD8A,-230A9B,C242E0,C0297,-E2F0A,
0:23:27,0.00,ACAB95,2EC715,-19FC66,C2545A,-1EC27,-EBED3,
0:23:28,0.00,ACA855,2E3150,-1C99C1,C25E48,-6FB9D,12DC0,
0:23:30,0.00,ACAB36,2EC101,-219743,C26757,-500BB,-6235,
0:23:31,0.00,ACA8BB,2F756B,-1C43CC,C241BC,BA0DA,-7D5F7,
0:23:32,0.00,ACA581,2E1084,-17BB63,C2436B,-F9DDE,-759E7,
0:23:33,0.00,ACA1F3,2EFBFE,-1CFF38,C241E4,7DDDF,-2C606,
0:23:34,0.00,ACA2FC,2DEB80,-1E2DA1,C23C89,-577A7,10144,
0:23:35,0.00,ACA13B,2E7A57,-1A80D9,C222E8,-362BD,-1FC18,
0:23:37,0.00,ACA474,308EA7,-20282F,C234D6,-8CF3B,-DCB48,
0:23:38,0.00,ACA297,2FB29F,-1E2DE2,C1F0AB,-37A19,-9DE1C,
0:23:39,0.00,ACA239,2F1B18,-19CF17,C20FA0,-3403F,-8329A,
0:23:40,0.00,CC16E,629BE0,-144F95,C1D292,-1C2EC,-A509E,
0:23:41,0.00,-27D0AE,86A005,-21422D,C20096,80557,-7EEF9,
0:23:42,0.00,-27CE5B,86A071,-1B6CBA,C211DA,-CDAB9,3CFAF,
0:23:44,0.00,-25C744,869E1B,-1ABFF8,C21862,649B9,-1CD55,
0:23:45,0.00,-280293,869F56,-1BBDF8,C221D6,-A3BA1,-D4241,
0:23:46,0.00,-269839,869F10,-1DE77A,C22C1A,-4791A,306F6,
0:23:47,0.00,-26252B,869ED1,-17C527,C226D3,51D24,-649E6,
0:23:48,0.00,-26EFCA,869D98,-1C08AD,C2375E,-2CA67,-578E2,
0:23:49,0.00,-299828,869D81,-1B8172,C25949,A1D3A,-4714D,
0:23:51,0.00,-241068,869D21,-1A3A5C,C29D8A,-533D1,408DF,
0:23:52,0.00,-287093,869BE7,-21AE8F,C2A057,7A3ED,-2DD5E,
0:23:53,0.00,-28FF22,869C53,-1F09BA,C27309,-63881,-5155D,
0:23:54,0.00,-28D9A3,869CE1,-22239D,C23B7F,-9C13C,D615B,
0:23:55,0.00,-281DA4,869D1F,-2175D5,C22530,C1B41,-3668E,
0:23:56,0.00,-27AD05,869DFC,-267071,C20509,-18EEB,303D3,
0:23:58,0.00,-26DC53,869D4A,-F9BD1,C21225,4D5C6,-193C90,
0:23:59,0.00,-295D78,869BD7,-21A350,C21817,CBE83,-18F45,
0:24:00,0.00,-27DBEC,869CC2,-241574,C2181A,3A909,DB654,
0:24:01,0.00,-25B325,869CE3,-1D30B0,C21BE4,28B11,A9211,
0:24:02,0.00,-111575,5D97F5,-1E8292,C21FA3,231E8,2B4BC,
0:24:03,0.00,AC9F17,2D4E3A,-216906,C21BB6,-13967B,93154,
0:24:05,0.00,ACA455,685815,-813ED9,C20033,9097BD,11000000,
0:24:06,0.00,ACA2D1,6E12CC,-46AE7C,C20727,-17CAB7,-21443,
0:24:07,0.00,ACA1B6,86BD10,29E0C,C21128,7649AB,2ACE7,
0:24:08,0.00,ACA728,86ABF4,-32D07B,C2191E,5F6479,-42BA,
0:24:09,0.00,ACA5AB,86AC35,-983650,C211AF,78EE2A,2E81F,
0:24:10,0.00,ACA877,86AB82,91E0D9,C20669,57CD6D,-2E38,
0:24:12,0.00,ACA3BA,86AC7B,71F5E0,C20749,751E90,FCB4,
0:24:13,0.00,ACA48C,86ACB3,-1200EA,C1F072,74B6EE,431D9,
0:24:14,0.00,ACA68B,86AD00,75E870,C1E5B8,5BD006,-4239,
0:24:15,0.00,ACA20E,86ADF5,923F59,C210F0,792753,25EC0,
0:24:16,0.00,ACA948,86AE51,-534C0E,C21254,5878CA,-3A57,
0:24:17,0.00,ACA3CE,86ADA6,-459B3F,C2383F,73B8FF,28233,
0:24:19,0.00,AC9F36,86AD51,1F19D,C24DEC,756C44,25030,
0:24:20,0.00,ACA337,86AD71,80871F,C22D38,5BFFEA,-38F8,
0:24:21,0.00,ACA106,86AC6A,-A338A6,C20B6D,7D6992,31330,
0:24:22,0.00,ACA41A,86ACEF,8F9A87,C228C0,6061B2,-3BD8,
0:24:23,0.00,ACA153,86AD93,-A2DDA8,C25737,7B0514,243B0,
0:24:24,0.00,ACA61B,86AD91,-99D79,C1FCF2,55B08B,-3F90,
0:24:26,0.00,ACA388,86ACF9,-9C851D,C1F5CD,602BC8,-2AA5,
0:24:27,0.00,ACA34B,86AD01,-24302E,C1E108,7BB573,2AFDA,
0:24:28,0.00,ACA395,86AC62,-6EACB6,C214C4,620705,-21F4,
0:24:29,0.00,ACA34C,86ACD0,3DBBF2,C22C3C,7C270B,22E94,
0:24:30,0.00,ACA316,86AD19,-52128,C22241,56460C,-26EC,
0:24:31,0.00,ACA25F,86ADE5,488FF2,C232BD,5C9D14,-2BD2,
0:24:33,0.00,ACABE8,86ABC2,717052,C2199B,68F362,-EFB,
0:24:34,0.00,ACA736,86AB21,E49380,C23874,69C25A,C69,
0:24:35,0.00,ACA84C,86AB47,-6F94DD,C23360,604BEB,-1E64,
0:24:36,0.00,ACA558,86AA1A,2D1070,C24283,7A948E,27A38,
0:24:37,0.00,ACA3E0,86AA49,2BC31B,C232B1,5854BB,-265C,
0:24:39,0.00,ACA841,86A8A7,-67BACC,C22F1D,6D0768,21161,
0:24:40,0.00,ACA6B8,86A9D3,83B25,C25471,71C1CC,27855,
0:24:41,0.00,AC99FC,2E7C55,-1F7330,C238F9,-10A70C,4FEBF7,
0:24:42,0.00,AC96DF,2E8DF1,-17C0D1,C24978,882B9,69A62,
0:24:43,0.00,AC9632,2DA5CD,-24BBD4,C26D9D,720A0,-37467,
0:24:44,0.00,AC9885,2E697D,-1E72EE,C25666,-B2255,80BEC,
0:24:46,0.00,AC935F,2CE253,-13A878,C24450,51F7D,1E9BB,
0:24:47,0.00,AC91A2,2E1AF0,-1E9254,C25E90,-1D0E1,24DFC,
0:24:48,0.00,AC8A8A,301C9B,-11ED8F,C27395,-33C4B,56275,
0:24:49,0.00,AC97E4,869A8F,2875F,C28757,6FCEBF,-CE0549,
0:24:50,0.00,AC8BC3,5A4A20,7D0614,C26117,5BFAD1,-B10A,
0:24:52,0.00,AC8EFC,2E0A40,-1632E1,C23F7A,-189F2,D6CEB,
0:24:53,0.00,AC8BDF,3026E1,-19603F,C23EEF,-B41DC,-41B1D,
0:24:54,0.00,AC8B5B,2DD6B0,-10EAA9,C25266,-82727,-96A6,
0:24:55,0.00,AC8BFC,2F8A42,-1CD3FF,C24FA9,EAE5D,-4EC1F,
0:24:56,0.00,AC8DDA,2FCDE5,847EB0,C25D4B,57C609,6E1F8A,
0:24:58,0.00,AC9C75,29C004,-1EBF73,C27757,-A8430,-C2C23,
0:24:59,0.00,AC8DE1,2DBB63,-14D69B,C278BF,41B2D,ED2B6,
0:25:00,0.00,AC8BC8,2E1017,-178161,C29E3D,-AF6C,3262,
0:25:01,0.00,AC9C96,869D74,9D6436,C2AFDF,7723FC,1B471,
0:25:02,0.00,AC9DE5,877FBC,8188D4,C2AD33,-8AA3DB,-852A6,
0:25:03,0.00,AC9A52,2DCADF,-12BACE,C2B248,-A4C16,-10DD90,
0:25:05,0.00,AC8A92,2E0806,-191ACD,C273F8,-16E5B,-6CA34,
0:25:06,0.00,AC897E,2F16B1,-1CB764,C280DA,-F4F7,-138DEC,
0:25:07,0.00,AC8A7E,3043F6,-1D5EDF,C28E13,C5845,C5EB2,
0:25:08,0.00,AC8D43,2E7176,-1BE05C,C2B9A3,638E,B07A0,
0:25:09,0.00,AC888F,2DDC2F,-1865FB,C2A53E,2E89D,4B30D,
0:25:11,0.00,AC9155,2ED5D3,-17A9F1,C2AA43,-1225E2,1D669,
0:25:12,0.00,AC919D,2FD341,-16F5FD,C24DFA,75E6,-5CEA7,
0:25:13,0.00,AC9482,302290,-19E644,C26907,EA35D,509D0,
0:25:14,0.00,AC8E84,305E95,-206E26,C237C9,-118491,-663BF,
0:25:15,0.00,AC88E0,304F3A,-19E6ED,C24346,30EC2,-B9A3D,
0:25:17,0.00,AC8B04,2EC40A,-1FEE0C,C24861,-FEE44,-4722E,
0:25:18,0.00,AC8A47,2CD73C,-1854CF,C24BB8,73AC4,-61D63,
0:25:19,0.00,AC8EE0,2D28D2,-2442E0,C280BA,-7ADC5,93255,
0:25:20,0.00,AC8B5C,2DCF9B,-163801,C277E7,-196D4,-5A53D,
0:25:21,0.00,AC924E,2F184F,-19EA86,C26554,97EF1,-6CDB,
0:25:22,0.00,AC90A9,2F8200,-1DAF6C,C22B0E,-DEDC,1A6D6,
0:25:24,0.00,AC9020,2EA7F2,-179310,C30AE5,1098B7,-609CE,
0:25:25,0.00,AC8F4E,2DF40B,-1B11C8,C30FBB,-9EA21,-1160A,
0:25:26,0.00,AC8CB0,2D0DA2,-1D7492,C2FDE7,74FFA,12421,
0:25:27,0.00,AC917B,2F7277,-13EE18,C31205,A1CA,-84C90,
0:25:28,0.00,AC9109,30C77E,-1C1812,C32526,-9A431,-DB0E7,
0:25:30,0.00,AC8CC4,2EAA82,-190D16,C346DD,-5D031,-D31D,
0:25:31,0.00,AC8C0F,2F25BF,-198FA2,C329FC,-590F3,-100BA9,
0:25:32,0.00,AC86C0,2F595B,-1C6476,C332A0,916C9,-5CEAA,
0:25:33,0.00,AC8A43,2FDCB9,-257FAD,C33402,6D1C1,-37346,
0:25:34,0.00,AC8E26,301E8C,-1EA7E3,C333BC,-D17AF,-10B4D,
0:25:35,0.00,AC845E,2EA93D,-19FC7C,C334FC,6B20D,-B22EF,
0:25:37,0.00,AC87DA,2E847C,-C7AE7,C31F83,-83426,-A2F01,
0:25:38,0.00,AC84D7,2F1BA3,-1F8E7F,C353E4,64D6A,D4E,
0:25:39,0.00,AC88DA,2F7171,-175453,C35F11,-A9EF7,-25355,
0:25:40,0.00,AC87FC,303080,-211EE7,C3326C,45A3A,7921D,
0:25:41,0.00,AC848A,2F02B1,-18D67C,C321F8,4DB9E,-14C49,
0:25:42,0.00,AC8A5D,3088D1,-1CBE98,C35072,19CD5,-50972,
0:25:44,0.00,AC88B9,2ED24D,-227EEA,C337ED,-A230A,578D5,
0:25:45,0.00,AC8741,2FE924,-186A38,C31EB8,-851D3,-E83F1,
0:25:46,0.00,AC87EB,303311,-1D303F,C333D4,-4B22A,-A57AC,
0:25:47,0.00,AC88FA,2F73F4,-1210C9,C33F23,-4C7A,-E5F08,
0:25:48,0.00,AC8DF3,2F3501,-1778A0,C31DBD,-69606,2B8D,
0:25:49,0.00,AC8ADB,3063CD,-1E51B0,C2EC12,-C3584,5B7C7,
0:25:51,0.00,AC85D1,2E9FB5,-1A8ECB,C31A70,-1B89B,6FA45,
0:25:52,0.00,AC86F0,2F295F,-13533C,C2FBBB,3D95E,-3728F,
0:25:53,0.00,AC88B5,2EE243,-1A0B34,C2FA4D,-5D0CC,-E3395,
0:25:54,0.00,AC859F,2F0698,-1DC8B2,C2F664,32A3A,403CF,
0:25:55,0.00,AC8528,3012D5,-1AEFF6,C2F4CB,122F5,797A2,
0:25:56,0.00,AC86A9,2F27C5,-18CCB1,C308D0,-91146,-C4383,
0:25:58,0.00,AC86BE,2F1027,-1B6391,C30D0F,1CE45,7919,
0:25:59,0.00,AC87F0,302B71,-161FAF,C2FDEA,-433A0,-F7219,
0:26:00,0.00,AC8869,2EA4F0,-1EBDE3,C2CE78,-A465C,-9479E,
0:26:01,0.00,AC8797,2DBC76,-22F3AD,C2F814,3C49,-42135,
0:26:02,0.00,AC883C,2EAB11,-1C0E2C,C34038,-BEDD3,29887,
0:26:03,0.00,AC8598,2F701B,-158E24,C34D0C,-52265,44C85B,
0:26:05,0.00,AC9777,869ED5,-322597,C31035,659D27,687E0,
0:26:06,0.00,AC925C,869D58,3BCBB3,C29C4A,6D7A1E,40F4F,
0:26:07,0.00,AC9103,869CDE,6AC4DD,C28E89,5BB7C5,-484B,
0:26:08,0.00,AC930C,869E01,-3DCDF6,C266B4,77C73B,32232,
0:26:09,0.00,AC9147,869D80,-45CA63,C26248,-80E2F,-5C2EC,
0:26:10,0.00,AC81E0,302889,-1CCD4C,C23A1A,-C1839,-9E0DF,
0:26:12,0.00,AC89F5,30106B,-1EDB8B,C25241,-5E6A3,-50224,
0:26:13,0.00,AC8E16,2E5C65,-236D06,C249A2,BCC6,-2D0F7,
0:26:14,0.00,-87BE2,587DF1,-1E0EC6,C27334,AAFEF,37790,
0:26:15,0.00,-14417C,644C24,-181892,C24A08,226C4,11D35,
0:26:16,0.00,-D6294,67D496,-F377D,C2147F,20FC,9AA13,
0:26:17,0.00,-1269BD,64F67D,-E7780,C227A4,-3F4CF,D542A,
0:26:19,0.00,-1303B9,91C520,-1D10F8,C205EA,8C2C9,-693AF,
0:26:20,0.00,-F2984,8691E4,-1B3819,C2028F,-8822D,-AEA5,
0:26:21,0.00,-5DF94,868EF3,-19302F,C1EC7D,-1B1B,-748AE,
0:26:22,0.00,-68BC9,868F30,-21B202,C1FB05,49BCE,-4BD5D,
0:26:23,0.00,-16DE1,868F03,-1B7B79,C1F9E4,639BF,9CF0,
0:26:24,0.00,-1EA6A,869083,-2148DD,C1E538,-4B652,AE339,
0:26:26,0.00,ADDB1B,868FEB,-1D0FCF,C1D77C,468C6,E6EC2,
0:26:27,0.00,AC8408,868F51,-176E1A,C1E026,-5E18C,-40267,
0:26:28,0.00,AC8737,868F69,-1D28F0,C1F6B1,810C2,93DB9,
0:26:29,0.00,AC84F1,869037,-1ABC57,C2027F,-F505E,-D2F3C,
0:26:30,0.00,AC865C,869021,-2723A4,C20E99,-30A99,5C762,
0:26:31,0.00,AC84A8,8690AF,-1E93D7,C207FF,-16C0A,67C85,
0:26:33,0.00,AC844C,86908D,-21BF68,C20A62,5B08B,-83D7,
0:26:34,0.00,AC86BD,86902F,-1F8991,C20583,-11270,-69807,
0:26:35,0.00,AC87A4,868F5A,-23CAE1,C1D015,201B2,70FAB,
0:26:36,0.00,AC8514,8690CC,-218767,C1BB11,-6F8BE,35B33,
0:26:37,0.00,AC82A7,869067,-1FF81C,C1B7DF,2914,-42332,
0:26:38,0.00,AC8694,869129,-191FD7,C1B50F,-8B482,9DB37,
0:26:40,0.00,AC82CC,869049,-1B61BA,C1C655,-15AAC6,85249,
0:26:41,0.00,AC877A,86901B,-1A8762,C1CBC1,-35C0A,B216A,
0:26:42,0.00,AC83CA,868F0F,-19DFD9,C1B40F,-D185E,16833A,
0:26:43,0.00,AC8242,868F9F,-180414,C1DD9A,369E0,-2AC8F,
0:26:44,0.00,AC8607,868EBA,-1AD669,C1DEB6,8E863,-F9D55,
0:26:45,0.00,AC8132,868FAC,-1D4F56,C1DB47,-99C3F,3E454,
0:26:47,0.00,AC87CA,868F8F,-271AA0,C1F9DA,-73528,-81E73,
0:26:48,0.00,AC8856,868F64,-1899B6,C28329,-148A85,-66B69,
0:26:49,0.00,AC8925,868FD8,-16E96B,C28189,79729,-89CD9,
0:26:50,0.00,AC8687,8690D3,-22BDF4,C27D46,-87FFF,BF24E,
0:26:51,0.00,AC87EA,86901B,-2011DB,C1B15C,1925F,-AF994,
0:26:52,0.00,AC83BE,868F77,-22C969,C1A630,2E49,5DE4A,
0:26:54,0.00,AC888E,86913E,-23C767,C1CFB3,3C2,-9395D,
0:26:55,0.00,AC83BF,86903E,-1F8E4E,C1B5E0,-99BD5,-13A04,
0:26:56,0.00,AC81ED,868FC4,-17E651,C1C380,18CCD,9F5B0,
0:26:57,0.00,AC86A8,868EED,-19385B,C1C668,5565A,1392B,
0:26:58,0.00,AC86BD,868F7D,-1EC647,C1B75A,59B0A,-26923,
0:26:59,0.00,AC86C1,868FFE,-1DF661,C1C065,-3B481,70890,
0:27:01,0.00,AC87A9,86901A,-206DD1,C1D006,11F12,36F7E,
0:27:02,0.00,AC8D3E,868F06,-23D4E6,C1E505,-4D2F2,-94F51,
0:27:03,0.00,AC8723,868FDC,-24F4B6,C1E3C3,-61302,-C03A3,
0:27:04,0.00,AC8541,86903A,-1A2951,C1C79A,-8074D,-F15C5,
0:27:05,0.00,AC8285,868FAB,-1BD238,C1D879,-470EE,3775F,
0:27:06,0.00,AC808E,868FCE,-211970,C1D56D,-15013,30EBD,
0:27:08,0.00,AC859A,868F1F,-23350F,C1B6A4,6C0F4,40F5C,
0:27:09,0.00,AC8818,868F2C,-1F938B,C1B8C0,-F1B91,96A8E,
0:27:10,0.00,AC83E1,868FF6,-1BA4F2,C1DA0A,-A21D,771A2,
0:27:11,0.00,AC85D0,868EB6,-22C28E,C1DAB0,2D7D8,127E,
0:27:12,0.00,AC81F9,868EA4,-21897C,C1D260,12B39,-4EAC4,
0:27:13,0.00,AC827B,868DFF,-22EC6C,C1D975,1B41B,-8D1B7,
0:27:15,0.00,AC84B3,868DCF,-1E9E2E,C1C1FE,BE09A,-836B6,
0:27:16,0.00,AC851C,868DFD,-1A1FDB,C1B781,3C3D,B3A1C,
0:27:17,0.00,AC882D,868E90,-1CE830,C1BDD1,4C0F4,-172BD7,
0:27:18,0.00,AC88AA,868E74,-1EA93A,C1B8F0,B826D,-26CCD,
0:27:19,0.00,AC88D9,868D79,-212CEA,C1C51B,F0B66,43170,
0:27:20,0.00,AC86AD,868E03,-1F3692,C1B79D,-E9596,F026B,
0:27:22,0.00,AC883E,868DCB,-234B92,C1BC53,3359F,252B9,
0:27:23,0.00,AC8701,868F1B,-20164E,C1B5D6,-1AC5D,-7090D,
0:27:24,0.00,AC87BC,868E62,-256784,C19BF5,9257D,D704,
0:27:25,0.00,AC8A12,868E8E,-22A461,C1A797,100D4,67D77,
0:27:26,0.00,AC876C,868DCE,-23427A,C1C7D0,32870,1182,
0:27:27,0.00,AC891C,868F8D,-225C76,C1E44D,3281D,-4AFB6,
0:27:29,0.00,AC8CEE,868DF2,-2870C2,C1EFA9,7448D,-A0CD,
0:27:30,0.00,AC8B59,868E27,-201254,C1D5E9,-11C27,-A5D80,
0:27:31,0.00,AC89EA,868D01,-1CA268,C1DE72,D208,-120D67,
0:27:32,0.00,AC861F,868D1F,-261AD3,C1CFF1,BD684,8AE9A,
0:27:33,0.00,AC874A,868CC1,-265C98,C1DDA8,8B9C4,8E6A1,
0:27:34,0.00,AC8A0B,868C5D,-21D10E,C1DBAE,-A710B,-33835,
0:27:36,0.00,AC8779,868E1E,-209C86,C1E7D8,9507,-3A8E9,
0:27:37,0.00,AC82F2,868DB6,-24DB64,C1E8A3,14DCAA,-21C63,
0:27:38,0.00,AC8395,868DC2,-1DD6BA,C1DDA6,-189FA6,44F8A,
0:27:39,0.00,AC852C,868E2C,-20F76F,C1ECF1,-BC03F,28B4B,
0:27:40,0.00,AC844E,868ECA,-23AD8D,C1B24E,46D0B,-5545B,
0:27:42,0.00,AC87A2,868E23,-1FA311,C157D3,-7EC6E,-2ADD1,
0:27:43,0.00,AC8754,868DF1,-200793,C148A5,-86BB8,-AD818,
0:27:44,0.00,AC8555,868F4D,-21064D,C03C4E,-6C6D8,-2519,
0:27:45,0.00,AC838E,868E81,-176E53,C02ACA,-1F906,1E324,
0:27:46,0.00,AC8690,868D5A,-22514B,C00156,-E4C9F,-220BB,
0:27:48,0.00,AC838B,868D10,-167E74,BFFB1D,-AEAB,-9C740,
0:27:49,0.00,AC84E6,868E9F,-2018B4,C00C8A,-AEE35,-A7ED,
0:27:50,0.00,AC878F,868DD2,-24E7CD,BFEBCD,-13A4A9,4C2EE,
0:27:51,0.00,AC8963,868C83,-2145C2,C00370,-54C00,58318,
0:27:52,0.00,AC86A2,868DF2,-217296,C0081A,9F56B,-EB4D,
0:27:53,0.00,AC7D60,868D0A,-240ECB,BFFB9D,2B638,FAB3D,
0:27:55,0.00,AC7FEF,868D14,-231D25,BFF0E1,89989,DE47,
0:27:56,0.00,AC805E,868D1E,-20FB3F,BFFCCD,-130C4F,-85D1C,
0:27:57,0.00,AC8313,868EF9,-19E6F9,BFF986,-B0588,95C91,
