TIME,ALT,V1G,V2G,V12,CALV,IMON,TEMP
0:18:12,0.00,E1F6F0,-AF8A4E,-1B45E6,9D2B37,-4083C,-4D729,
0:18:13,0.00,E1F794,-AFB60E,-1C53C2,9D1677,B55B2,-43776,
0:18:14,0.00,E1F773,-AFF593,-215D0E,9D2C1F,-1F6A1,B3CD6,
0:18:15,0.00,E1F46F,-AFB98C,-228838,9D2BDC,-2BCB7,-D198B,
0:18:16,0.00,E1F70C,-AF856D,-147BC9,9D381A,54DE3,-7D6CA,
0:18:17,0.00,E1F89B,-AFBA70,-1BBB28,9D203E,4BC65,-82E86,
0:18:19,0.00,E1F635,-AFBFB0,-1488A3,9D3412,-8A2B3,79028,
0:18:20,0.00,E1F682,-AF85D9,-1C8BCA,9D4B0F,83839,-89FAF,
0:18:21,0.00,E1F6DD,-AFC08E,-1BF5EC,9D51EF,5DB3F,-B5FC1,
0:18:22,0.00,E1FB59,-AFEFCA,-20F611,9D4823,-C2BA2,-1ECFC,
0:18:23,0.00,E1F7C4,-AFA1CC,-1B2599,9D4AC4,6207D,85A8F,
0:18:24,0.00,E1FB3D,-AF9C81,-227EB9,9D4D71,60709,-8302A,
0:18:26,0.00,E1F6A7,-AFF209,-16960A,9D5295,-6961B,B29C3,
0:18:27,0.00,E1F84A,-AFA4A1,-1B93E5,9D4C91,-14B37,-D2FE1,
0:18:28,0.00,E1FA01,-AF9C96,-1826D9,9D5BB6,-7ED75,BF14,
0:18:29,0.00,E1F712,-AFE4BD,-21BA31,9D6772,1620,645BB,
0:18:30,0.00,E1F690,-AFD27B,-1EFC7F,9D651B,-7A3E7,-4657D,
0:18:31,0.00,E1F5AC,-AF8FD0,-1D4413,9D6412,76128,-AE8D1,
0:18:33,0.00,E1F83F,-AFF729,-193900,9D5787,-1F910,-A7EC5,
0:18:34,0.00,E1F663,-AFBA7C,-1CB98C,9D58AB,-53C4A,2E213,
0:18:35,0.00,E1FB4D,-AF8F17,-16BCBE,9D71A6,-5EFA8,DE805,
0:18:36,0.00,E1F6FB,-AFD2F5,-1A3DDA,9D66D4,-10956B,-792BD,
0:18:37,0.00,E1F591,-AFE731,-20E577,9D6E35,BECDF,8DE3,
0:18:38,0.00,E1F4A6,-AF93DE,-1BFF18,9D724D,-52649,-DA906,
0:18:40,0.00,E1F879,-AFE450,-19A338,9D6CF3,-EE206,-5EF9C,
0:18:41,0.00,E1F961,-AFDB4A,-139DFE,9D71D5,-11926,-341A9,
0:18:42,0.00,E1F4CF,-AF89AC,-171B82,9D7BF8,28360,6DAB0,
0:18:43,0.00,E1F765,-AFAF2F,-1FFC5F,9D828B,75D07,-4A803,
0:18:44,0.00,E1FA53,-AFF3E5,-1D6C04,9D7BD1,-39A78,319E6,
0:18:45,0.00,E1F6F7,-AFC2E7,-1B864E,9D762A,-8C946,-7EFA9,
0:18:47,0.00,E1FE91,-AFAF29,-20D1A8,9D863A,-22864,-60B6,
0:18:48,0.00,E1FA1A,-AFEE78,-24B193,9D8F32,19ED4,-1C340E,
0:18:49,0.00,E1F482,-AFCE4A,-1DA184,9D8DEF,C07C0,-52B08,
0:18:50,0.00,E1F8E1,-AF8F6F,-201E66,9D8F9C,2DA0D,-50EF8,
0:18:51,0.00,E1FBA0,-AFBAEC,-223DD0,9D8B1C,BE66B,-BF2B3,
0:18:52,0.00,E1FDC0,-AFFD1D,-21DD55,9D8FA5,719E9,-40ADD,
0:18:54,0.00,E1F84B,-AF8E52,-205861,9D9309,-83B4E,-5EDE9,
0:18:55,0.00,E1F822,-AFBBD3,-1DFC95,9DA81F,9A1D9,-27B97,
0:18:56,0.00,E1F87A,-AFF6A9,-1C65E8,9DA5ED,C3895,-2B1DF,
0:18:57,0.00,E1FB5B,-AFBE09,-235B1D,9DABA2,-3FBA7,5D45F,
0:18:58,0.00,E1FA6C,-AF953F,-259D68,9DA595,FEA02,-BD18A,
0:18:59,0.00,E1F74B,-AFCAF3,-1993B0,9DB57B,8ED02,15F7C2,
0:19:01,0.00,E1F590,-AFCDD4,-1E4C96,9DB846,19C40,586D9,
0:19:02,0.00,E1F5F3,-AF8D4F,-18DD2C,9DB7DB,4CDD3,-10162D,
0:19:03,0.00,E1FE18,-AFB321,-1F0661,9DC0E0,-E00A8,20F50,
0:19:04,0.00,E1F78F,-AFE9C0,-11B9D9,9DBF43,-1BC31,-931C4,
0:19:05,0.00,E1F428,-AFE12F,-16E25A,9DBED7,-2A8A2,1806A,
0:19:06,0.00,E1F424,-AF97A5,-196F0C,9DC0A0,E3444,10BD4A,
0:19:07,0.00,E1F5C5,-AF95D7,-200984,9DC34A,-3CE52,19BB9,
0:19:08,0.00,E1F6B5,-AFC1B7,-19163F,9DBE26,7F3CA,-2EE91,
0:19:09,0.00,E1F952,-AFF28C,-1F29E0,9DCEC5,-3DD87,-3C20E,
0:19:10,0.00,E1F5B2,-AFCEDF,-19602A,9DC5CC,683A2,12BBF1,
0:19:11,0.00,E1F628,-AF9161,-1B60C3,9DCE5B,A4F5D,-FA6C7,
0:19:12,0.00,E1F332,-AF9461,-1E4862,9DBD92,-39543,DFDF0,
0:19:13,0.00,E1F43C,-AFD23F,-2057F4,9DC887,89588,-9D0E4,
0:19:15,0.00,E1F50A,-AFE503,-1B253A,9DC4F9,-742A3,-503CA,
0:19:16,0.00,E1F789,-AF9911,-22AAFD,9DBA1A,2A778,-11FD72,
0:19:17,0.00,E1F612,-AF8F93,-1B7385,9DB0F1,4420F,BBCF,
0:19:18,0.00,E1F085,-AFCB55,-1B9FFF,9DB6A2,-75391,1B3B3,
0:19:19,0.00,E1F433,-AFDB86,-25C78E,9DBE3B,175B,-66D28,
0:19:20,0.00,E1F1AD,-AF8A0E,-1B7DBB,9DBBEF,6B0AA,-6D8F3,
0:19:21,0.00,E1F629,-AFA224,-1C771A,9DBF4A,B0AB,-9D5BD,
0:19:23,0.00,E1F4E9,-AFB63E,-214F81,9DB404,6F8AA,-7203D,
0:19:24,0.00,E1F5C4,-AFF1A7,-22C366,9DB55B,-15417,31E63,
0:19:25,0.00,E1F64E,-AFA437,-1C2989,9DAEEB,3F654,-18549,
0:19:26,0.00,E1F3C1,-AF94B5,-1B299D,9DAED4,46E82,-701B9,
0:19:27,0.00,E1F36B,-AFE5DC,-1B47BE,9DB054,-2BB57,51C68,
0:19:29,0.00,E1F2C8,-AFA969,-1D8C0B,9DA8D0,-331F5,-F8DF1,
0:19:30,0.00,E1F785,-AFACFB,-17601E,9DB579,-6B4A,-6197F,
0:19:31,0.00,E1F4CE,-AFFE7C,-166283,9DB24F,5D64C,-A4CC7,
0:19:32,0.00,E1F4C1,-AFDCCE,-138AEA,9DB318,-165C4,67112,
0:19:33,0.00,E1F0C8,-AFA018,-21E870,9DAE3B,-50216,-116491,
0:19:34,0.00,E1F18B,-AFBE1C,-1DE60C,9DB137,-26452,4B7E6,
0:19:36,0.00,E1F2C5,-AFE0EC,-1A0AD3,9DBDED,-87D50,-72E4,
0:19:37,0.00,E1F387,-AF9900,-1D1999,9DB762,D97BD,709C5,
0:19:38,0.00,E1F30E,-AFBDC1,-1D6A1A,9DB8C0,-70404,-290E3,
0:19:39,0.00,E1F37A,-B002D5,-19E551,9DBA8A,-A93B2,-9723A,
0:19:40,0.00,E1F136,-AFDBBD,-1A9523,9DB165,3B2FD,4BC76,
0:19:41,0.00,E1F2C2,-AF9954,-13ACF4,9DBA39,8EFA7,E8E8,
0:19:43,0.00,E1F2B6,-AFF2E7,-1F4AF9,9DB6E7,7CF6C,-19F9E,
0:19:44,0.00,E1F39B,-AFF504,-1B3DB2,9DB4FF,-3B2DB,62C2D,
0:19:45,0.00,E1EFB3,-AFA07E,-196D51,9DB534,2CB5B,-12137A,
0:19:46,0.00,E1F124,-AFB31E,-1EF693,9DB537,-5FAC0,CA020,
0:19:47,0.00,E1F257,-AFFA4A,-1800A7,9DB272,E2F8,35835,
0:19:48,0.00,E1F279,-AFE53E,-1882FE,9DBAF4,-3C9B7,-93F75,
0:19:50,0.00,E1F5DC,-AFB084,-1BFBA7,9D9887,-46043,60DFE,
0:19:51,0.00,E1F0A1,-AFF1C7,-250039,9DBE60,B8038,152D3,
0:19:52,0.00,E1F1B0,-AFEE06,-197EDC,9DAE79,-4DA7E,-700AA,
0:19:53,0.00,E1EEDE,-AF9667,-1C48D7,9DC0A7,-590C4,-2E6AA,
0:19:54,0.00,E1F31D,-AFC530,-1ABB1D,9DBC75,-4CA2B,4FED7,
0:19:55,0.00,E1F1A3,-B00265,-210B9A,9DB3CD,8762D,7F66F,
0:19:57,0.00,E1F209,-AF9C5B,-1C8698,9DA963,-48D62,-F2E95,
0:19:58,0.00,E1F1DF,-AFD4D0,-14EBC4,9DAD26,3C867,70A06,
0:19:59,0.00,E1EEE8,-AFF933,-223636,9DB79A,-6EFD2,-12EF13,
0:20:00,0.00,E1F00D,-AF9E74,-1DCA7A,9DB9BE,-AD2D5,29FFC,
0:20:01,0.00,E1F3AC,-AFCFCE,-21031D,9DBD45,-6DE7C,-1D42,
0:20:02,0.00,E1F4CE,-B00852,-1FF471,9DB4C1,AAFE9,-8520A,
0:20:04,0.00,E1F2AB,-AFBCD4,-1B340E,9DA455,-C703F,-34B11,
0:20:05,0.00,E1EE8B,-B00412,-1F8934,9DA8BC,6F464,75AE8,
0:20:06,0.00,E1F0E0,-AFA767,-2155B4,9DB0E9,10A6CD,-8F533,
0:20:07,0.00,E1F317,-AFFB05,-130845,9DB4AB,85688,805CC,
0:20:08,0.00,E1F237,-AFEE98,-1CD7D5,9DAC66,-BB498,-1125AD,
0:20:09,0.00,E1F346,-AFA986,-1A2001,9DA700,-633C6,9314,
0:20:11,0.00,E1EF1D,-AFEA18,-155143,9DAC97,-6093F,-581E1,
0:20:12,0.00,E1F891,-AFBFE5,-1DE2E7,9DAF6D,C3172,-17495D,
0:20:13,0.00,E1F5BC,-B01069,-1FB387,9DBF98,7ED1D,B6539,
0:20:14,0.00,E1F634,-AFC6E6,-19EEF9,9DB496,8CB27,-1C71B,
0:20:15,0.00,E1F76B,-AFBAA2,-1BF2E8,9DA92B,4D515,67FE4,
0:20:16,0.00,E1F52F,-B01349,-1B5DB8,9DAD96,8BC83,26880,
0:20:18,0.00,E1F803,-AFB42A,-146194,9DAE03,-A5683,-D828F,
0:20:19,0.00,E1F72C,-B0076C,-1BC727,9D9B1F,-57C56,443B7,
0:20:20,0.00,E1F2BC,-AFE61E,-25D448,9D9E82,DA6C0,-60B25,
0:20:21,0.00,E1F8C7,-AFAF44,-182C86,9DA016,33DC07,1BD36F,
0:20:22,0.00,-42915E,-25E226,6E1D70,9DADA4,F386A,3F3CA5,
0:20:23,0.00,-29E069,-529FD,866C9,9DA7FB,6BB59F,DCC4E,
0:20:25,0.00,-66F1B,-6FD3,CD79AF,9DB430,6AA76C,20F64,
0:20:26,0.00,-28251,-379C,71B7C1,9DAE95,5D88A9,-5871,
0:20:27,0.00,-14DEA,-265B,-13D7B6,9DABE3,685B8C,A494,
0:20:28,0.00,-D97C,-1E07,-85C28,9DAD32,4F66FB,-334A,
0:20:29,0.00,-A258,-18F7,-35BFA0,9DB0F6,56B3C1,-40CB,
0:20:30,0.00,-8258,-154E,C2E1A3,9DAF68,546461,-449A,
0:20:32,0.00,-6327,-113B,6B897E,9DB79A,5F277B,-47E1,
0:20:33,0.00,-571A,-F9C,B78771,9DB4A5,59BE81,-110C,
0:20:34,0.00,-4D74,-E20,6CEA93,9DA525,58EB15,-2349,
0:20:35,0.00,-45EB,-CD9,3A2651,9DB728,797848,25409,
0:20:36,0.00,-3FAB,-BF3,-3F31F,9DA6F7,4FA4A4,-2797,
0:20:37,0.00,-3A39,-B20,-2FA580,9DAA84,AE500,AF02AD,
0:20:39,0.00,-3352,-9FC,11000000,9DB234,7B17FE,3410,
0:20:40,0.00,-2FCE,-965,-37597,9DB2C5,52E019,-2D2C,
0:20:41,0.00,-2CE7,-8DB,60C317,9DB34E,617672,-21D,
0:20:42,0.00,-2A58,-861,-51963E,9DBA1F,53EE53,-2953,
0:20:43,0.00,-2840,-7E1,-362771,9DBBCF,571234,1F78F,
0:20:44,0.00,-263B,-790,81672B,9DC50D,575D71,-24A2,
0:20:46,0.00,-2318,-6FF,-42C4E4,9DCADA,63A1DD,5FD0,
0:20:47,0.00,-2154,-6A1,622C3B,9DCAB5,5BB2D2,-2A77,
0:20:48,0.00,-1FFE,-68E,-E7BB1,9DCA9A,6F452B,10DEA,
0:20:49,0.00,-1E6E,-624,-B5B12,9DC930,5372C1,-3876,
0:20:50,0.00,-1D7F,-5EF,-3465D2,9DC66D,5769D7,122C3,
0:20:51,0.00,-1C57,-5C4,-43CD69,9DD1DB,54935F,-2D4F,
0:20:53,0.00,-1A39,-572,2623A7,9DCF7A,54B3B2,-262C,
0:20:54,0.00,-19B2,-52A,-AE0243,9DD4A7,5BC4DB,-24D2,
0:20:55,0.00,-18DB,-512,C20FE2,9DD69B,54A9CB,-248A,
0:20:56,0.00,-1833,-4FC,-C53049,9DD4DB,6042A2,-4501,
0:20:57,0.00,-1760,-4C2,-AA40C6,9DD16B,7004CE,C3E6,
0:20:59,0.00,-16B0,-482,140624,9DCD53,538F68,-25BC,
0:21:00,0.00,-15A5,-461,-B0A045,9DCC79,5A4D82,-3CD5,
0:21:01,0.00,-14C4,-446,-211E5B,9DCDAA,694BE4,3DF8,
0:21:02,0.00,-1482,-43B,67A396,9DCDD2,5398AA,-1ABD,
0:21:03,0.00,-13DD,-409,-37F85D,9DC860,6F01BC,1085A,
0:21:04,0.00,-134D,-3E4,-15AE11,9DC947,4FA384,-28B5,
0:21:06,0.00,-12BA,-3E4,769CF1,9DCBB1,5A6108,AD04,
0:21:07,0.00,-123C,-3BC,92F28B,9DC768,74CE78,222A7,
0:21:08,0.00,-118A,-39C,4C82F0,9DCCD3,539B7E,-2773,
0:21:09,0.00,-1124,-37B,4DDCFC,9DCD9C,57E3D6,-2773,
0:21:10,0.00,-10F8,-377,452D71,9DC8DE,6AE882,86E8,
0:21:12,0.00,-1063,-373,1BBCC9,9DCE38,560542,-2832,
0:21:13,0.00,-FFD,-36A,-987C5B,9DCDD2,73AD2F,20CD6,
0:21:14,0.00,-FAD,-335,-2B5D92,9DCD52,786719,20579,
0:21:15,0.00,-F71,-32B,-5C9D9E,9DCAA1,55E588,-2BD2,
0:21:16,0.00,-F01,-323,7FC2A7,9DCBA0,71B65E,110B4,
0:21:18,0.00,-EB5,-2FD,-181491,9DC61E,512374,-2786,
0:21:19,0.00,-E56,-301,384E82,9DC89F,5911C6,-2293,
0:21:20,0.00,-E19,-30E,865BC3,9DC6F9,50E4E4,-2BDE,
0:21:21,0.00,-DA9,-2D5,-4F556E,9DCB1B,58A621,-1ECA,
0:21:22,0.00,-D78,-2D9,83436D,9DC87C,5CADE1,20880,
0:21:23,0.00,-D14,-2C5,1C256A,9DCB1E,52BF8D,-2BCA,
0:21:25,0.00,-CD0,-2B2,377392,9DC867,50D905,-2456,
0:21:26,0.00,-D00,-2B5,54A0EE,9DCAA1,6D1952,11B2E,
0:21:27,0.00,-CCA,-2BB,-385933,9DCF61,53C02D,-2523,
0:21:28,0.00,-C54,-2B1,ED297,9DD009,65E1F0,14DC9,
0:21:29,0.00,-BFB,-27D,421C4C,9DD275,60A67F,-C98999,
0:21:31,0.00,-BE2,-26F,59EFF3,9DCFC0,62DFCE,10BDE0,
0:21:32,0.00,-B84,-270,338382,9DD681,5F86A9,-225C,
0:21:33,0.00,-B97,-281,-94CC4,9DE19B,557E4B,-247D,
0:21:34,0.00,-B71,-256,4C6C03,9DDD77,57CC07,-3B4C,
0:21:35,0.00,-AE4,-265,-3FCFA2,9DDFD0,428722,14864,
0:21:37,0.00,-AD7,-24F,-74F223,9DE1EB,537EB5,-20AC,
0:21:38,0.00,-AB3,-240,-39919C,9DECB2,-15496C,9E4A45,
0:21:39,0.00,-AB0,-252,254542,9DFA3E,83043A,-2D87B,
0:21:40,0.00,-A36,-22A,-D8D258,9DF7D6,525FC6,-2786,
0:21:41,0.00,-A45,-33E,DFAE91,9DF223,6D6F51,14ED5,
0:21:42,0.00,-A23,-216,DFAE8D,9DF0AC,71C283,D008,
0:21:44,0.00,-9F9,-218,DFAE84,9DEB32,550BB6,-26E3,
0:21:45,0.00,-996,-215,DFAE96,9DE7B5,744E85,1CACD,
0:21:46,0.00,-9D7,-219,DFAE87,9DE4CF,52408B,-2832,
0:21:47,0.00,-971,-20A,DFAE72,9DEE10,59B617,20430,
0:21:48,0.00,-961,-242,DFAE7C,9DEBB6,540B15,-2514,
0:21:50,0.00,-94A,-206,DFAE75,9DE14F,53E78F,-26BA,
0:21:51,0.00,-92D,-1FD,DFAE83,9DF5A4,5566DC,-26E3,
0:21:52,0.00,-91E,-209,DFAE85,9DEF7B,751F83,1E997,
0:21:53,0.00,-894,-1F9,DFAE83,9E00DF,56ACFA,-25C5,
0:21:54,0.00,-8AF,-1FB,DFAE8C,9DEF7F,59C4EC,20B41,
0:21:55,0.00,-88D,-1EB,DFAE8B,9DEB84,4FDF8A,-26D9,
0:21:57,0.00,-89E,-1CA,DFAE82,9DF493,5D14FD,-257F,
0:21:58,0.00,-834,-1D1,DFAE82,9DE405,63C68B,-AD7,
0:21:59,0.00,-84D,-1C5,DFAE73,9DEBE8,514608,-21E7,
0:22:00,0.00,-840,-1DD,DFAE6B,9DE38B,74190B,1D663,
0:22:01,0.00,-7FC,-1AF,DFAE79,9DE51F,51F39E,-3B40,
0:22:02,0.00,-7E0,-1C2,DFAE72,9DD6CE,5E32F2,-24B4,
0:22:04,0.00,-7CF,-1DB,DFAE77,9DE330,5A4E19,1EB48,
0:22:05,0.00,-7B3,-1B6,DFAE7C,9DF32D,5628FA,-2818,
0:22:06,0.00,-7A7,-1B6,DFAE74,9DF546,56C7E1,-2523,
0:22:07,0.00,-7A4,-1BD,DFAE7A,9DFD9B,75FDB4,21C6A,
0:22:08,0.00,-795,-1B7,DFAE71,9DF9C7,51224C,-4876,
0:22:09,0.00,-75A,-1AE,DFAE7B,9DF39F,7AC652,1F775,
0:22:11,0.00,-78A,-19C,DFAE6F,9E08A0,75FE86,25FB5,
0:22:12,0.00,-71C,-1AC,DFAE77,9E02DA,554627,-24C0,
0:22:13,0.00,-74D,-1B1,DFAE91,9E03C9,56C524,1FACD,
0:22:14,0.00,-708,-1A3,DFAE89,9E1023,511825,-25AA,
0:22:15,0.00,-71B,-188,DFAE7D,9E154C,60F3D8,-27CC,
0:22:16,0.00,-708,-19B,DFAE78,9E2032,54A26A,-3DEB,
0:22:18,0.00,-706,-195,DFAE87,9E21CA,63E5A3,3B57,
0:22:19,0.00,-6BA,-19E,DFAE7E,9E1E55,56DA34,-29F5,
0:22:20,0.00,-6AB,-180,DFAE72,9E1CA3,54EC9F,-288C,
0:22:21,0.00,-6BC,-196,DFAE82,9E2067,52EA5B,-2349,
0:22:22,0.00,-68E,-18A,DFAE7E,9E175F,77D04C,28374,
0:22:23,0.00,-684,-167,DFAE80,9E1415,526EE0,-28CF,
0:22:25,0.00,-6A9,-185,DFAE8B,9DF117,4E3A36,-233E,
0:22:26,0.00,-622,-16F,DFAE7C,9DEE33,789705,1DB89,
0:22:27,0.00,-669,-172,DFAE67,9E09D6,4CF361,1BBA5,
0:22:28,0.00,-648,-18B,DFAE71,9E0ECA,530C50,-21FF,
0:22:29,0.00,-61E,-18B,8F2908,9E1074,536089,-2195,
0:22:30,0.00,-651,-181,-5ADF59,9E0449,5745F6,-218A,
0:22:32,0.00,-5D2,-180,-249DBB,9E0E01,78DFF9,2940C,
0:22:33,0.00,-645,-163,C2C09F,9E0890,5318AD,-2594,
0:22:34,0.00,-5FA,-15E,-C0E0D1,9E0AFE,51E01C,-2F0A,
0:22:35,0.00,-5EB,-160,6ED34F,9E0E82,723F65,E450,
0:22:36,0.00,-5F6,-157,-9C0495,9E12B0,4B5EED,-25CE,
0:22:37,0.00,622619,-8041D9,-15D286,9DFAE0,-9FA3A,-349E,
0:22:39,0.00,E17917,-AD3DF8,-150E77,9DF7D4,55943,-494CA,
0:22:40,0.00,E19933,-AE80B3,-15B9A4,9DF738,-AF702,98A8F,
0:22:41,0.00,E1AD9C,-AEAAC2,-13E9E3,9DF3D4,83C9F,-1F6E6,
0:22:42,0.00,E1B6A7,-AF2EB6,-1C807C,9DECBA,846B4,-E5550,
0:22:43,0.00,E1BD88,-AEE37E,-1CEF54,9DEDD7,-244EE,173BF,
0:22:44,0.00,E1BD29,-AF6115,-19BCCC,9DF15C,39C4E,78FAE,
0:22:46,0.00,E1C06F,-AF15A6,-186430,9DF33B,-261DD,E6A5,
0:22:47,0.00,E1C1DE,-AF7BD7,-23DBA8,9DEE5F,-15F42,A2FAC,
0:22:48,0.00,E1C75E,-AF2211,-1F5AC1,9DF66F,-4F2B8,-DBFF1,
0:22:49,0.00,E1CAC6,-AF4AA1,-199DD4,9DFC8F,119784,EE97B,
0:22:50,0.00,E1C9F2,-AF88A6,-1C07BE,9DF44B,73FAA,74AA3,
0:22:51,0.00,E1C964,-AF1BBD,-19F221,9DF85C,-1269CE,1FF4A,
0:22:53,0.00,E1CC4E,-AF87F1,-1A949C,9DF4C3,-40495,C9FF0,
0:22:54,0.00,E1CB12,-AF1EEA,-1B1504,9DF783,751C,A9CCF,
0:22:55,0.00,E1CA2F,-AF8444,-1B0DC9,9DF4CB,BF2F8,-2DA0,
0:22:56,0.00,E1CAAF,-AF440F,-195869,9E0715,-6EAF,-1124C7,
0:22:57,0.00,E1CBF7,-AF4E4E,-18F425,9DF86E,1F5C0,-3B849,
0:22:58,0.00,E1CF84,-AF882F,-1B9559,9DF0BF,-1C579A,-742AA,
0:23:00,0.00,E1C9F5,-AF8226,-209C4B,9DF4FA,-A2571,BE3A8,
0:23:01,0.00,E1CC9D,-AF3650,-21937D,9E0E35,53D01,46539,
0:23:02,0.00,E1CBA8,-AF720A,-10C5DB,9E076C,-47BD7,-B403,
0:23:03,0.00,E1CFD3,-AF3906,-20F596,9E018B,4601F,51CF0,
0:23:04,0.00,E1CCE4,-AF84D8,-19E5CE,9DFBEB,A47D2,74DCF,
0:23:05,0.00,E1CC22,-AF247E,-177A0B,9E0376,-139E8E,1C179,
0:23:07,0.00,E1CA49,-AF207B,-14235C,9E030D,-EEB48,CBAB0,
0:23:08,0.00,E1C9D7,-AF50AA,-17AA8F,9DFE07,-1EAE4,3AED,
0:23:09,0.00,E1CDF1,-AFABE1,-212F0B,9E0783,15687,AC62,
0:23:10,0.00,E1CDC3,-AF5CB7,-1E7F61,9E00B6,-239E5,77959,
0:23:11,0.00,E1CCB5,-AF29A0,-1C3FF1,9DFBC3,2C12,-D7E69,
0:23:12,0.00,E1CF27,-AF9283,-178F0D,9E04BC,-28C28,-D4464,
0:23:14,0.00,E1CC99,-AF4C3D,-1E8BD1,9E069D,2EF40,-30549,
0:23:15,0.00,E1CD52,-AFB986,-1CA368,9E010D,-4C3B6,9AF01,
0:23:16,0.00,E1CE03,-AF57DB,-1C9601,9DFEDA,-7D02B,-4905C,
0:23:17,0.00,E1CB90,-AF4D7B,-18E4A3,9E03D0,50E50,16076,
0:23:18,0.00,E1CB9C,-AFBA12,-1D641A,9DFF16,-8ECE0,-2BCE6,
0:23:19,0.00,E1CFA0,-AF4E33,-18BE86,9E033A,103871,-64B8A,
0:23:21,0.00,E1CAED,-AF66C8,-15C1BE,9E0793,-2BFCE,5ED32,
0:23:22,0.00,E1CDEC,-AF4BD8,-149EBE,9E07B0,-E445A,3ED36,
0:23:23,0.00,E1CEF7,-AFB344,-16368C,9E06F0,-1095CD,-6D353,
0:23:24,0.00,E1D01F,-AF45EB,-18E3C7,9E0519,-D1D0,-44060,
0:23:25,0.00,E1CE9D,-AF99C8,-213587,9DFDB1,A0242,-7C042,
0:23:26,0.00,E1D044,-AF81DD,-1FF780,9E07E0,4FE71,1B25B8,
0:23:28,0.00,E1D081,-AF8633,-17F406,9E05F2,-955A0,-DB5B7,
0:23:29,0.00,E1D081,-AF4EC6,-2093DC,9E0BC9,-49947,3BF22,
0:23:30,0.00,E1D08B,-AFBDF6,-153B88,9E006C,-12C20E,-64FD2,
0:23:31,0.00,E1CF0B,-AF48D5,-1F4733,9DF747,-A4818,-45745,
0:23:32,0.00,E1D235,-AF9C38,-2349CC,9DF6AF,CBF00,-56679,
0:23:33,0.00,E1CDD8,-AF8D18,-1A90E9,9DF393,F318,1D57,
0:23:35,0.00,E1CF61,-AFC0F5,-1F0821,9E01DB,BDB46,-36337,
0:23:36,0.00,E1CFBE,-AF556D,-1AB4B0,9E01FC,-D7CB3,52A3A,
0:23:37,0.00,E1D3D1,-AF541A,-214B03,9E05F7,8D39D,1C234,
0:23:38,0.00,E1D1AE,-AFCB6F,-19CE29,9DFD42,-CD731,18CB7,
0:23:39,0.00,E1D365,-AF7AB0,-17C949,9DF67F,-7EB07,-820F8,
0:23:40,0.00,E1D0FA,-AF4170,-200CD0,9DEB1F,-4B41E,79712,
0:23:42,0.00,E1D031,-AF50F4,-1C1058,9DF943,-10AA60,-1F23A,
0:23:43,0.00,E1CE04,-AF6B1C,-240FB9,9DFD23,1359FB,3EE98,
0:23:44,0.00,E1D356,-AFC8B1,-12CB40,9DFF8D,-595BC,-BE0C,
0:23:45,0.00,E1D31A,-AF6298,-1F1DB3,9E012E,119EBD,2E0DB,
0:23:46,0.00,E1CD98,-AF65D2,-1C9465,9E038B,-621A,-5CC40,
0:23:47,0.00,E1CF78,-AFC13B,-19C11E,9E0859,-DDC4,2B89E,
0:23:49,0.00,E1D170,-AFCBBD,-155DBA,9DFF07,-7F093,-B8,
0:23:50,0.00,E1D580,-AF74E3,-166B8F,9DF8B5,131E45,-B9DB,
0:23:51,0.00,E1D197,-AF5F3C,-1A6543,9DF29B,AB4E2,-402D7,
0:23:52,0.00,E1D09C,-AFCB99,-1B98D7,9DF3E7,-33B5D,DFDDF,
0:23:53,0.00,E1D4ED,-AF56A0,-10F914,9DF003,16F844,-20920,
0:23:54,0.00,E1D6EE,-AF9167,-19E55C,9DF8EB,EFFF,610EC,
0:23:56,0.00,E1D2DB,-AF7A28,-1AA9E7,9E03A9,5BC44,-50D62,
0:23:57,0.00,E1D68C,-AFB9DD,-1B6DF0,9E0F20,-CBB11,A687D,
0:23:58,0.00,E1D507,-AF5502,-1D66CC,9E11C0,-283C1,401CE,
0:23:59,0.00,E1D355,-AFBDF5,-188941,9E0489,-5803D,-62E30,
0:24:00,0.00,E1D781,-AF8445,-1F6C66,9E006E,1489A,DAFD4,
0:24:01,0.00,E1DAB7,-AF6910,-23D5C4,9E03FB,-36F66,57EFF,
0:24:03,0.00,E1D732,-AF5FAD,-14F4CA,9DFFCC,-51E40,-32CE9,
0:24:04,0.00,E1D8D4,-AFD82E,-172026,9E098B,5C1AD,-171AE3,
0:24:05,0.00,E1D8E0,-AF63E8,-16D9C5,9E0361,7DBC0,-6E4D4,
0:24:06,0.00,E1D692,-AFA513,-187DC9,9E0497,11BB48,13BED9,
0:24:07,0.00,E1D977,-AFB3C4,-1921FB,9E0079,-18B25,4C2E3,
0:24:09,0.00,E1D7D2,-AF5FDD,-230171,9E0BA0,157EC7,541F6,
0:24:10,0.00,E1DD3B,-AF5CDF,-2108BD,9E0C20,80558,-E8AA,
0:24:11,0.00,E1DD17,-AFC7C7,-20BCF5,9E0228,4912A,-11B3F,
0:24:12,0.00,E1DE03,-AFA43B,-179DDF,9DFEC8,13070,8CFC6,
0:24:13,0.00,E1DE01,-AF6B61,-1E87A2,9E012D,B367,-699E5,
0:24:15,0.00,E1E03E,-AFE96D,-1B76C5,9DFF4D,F7BE2,-35FFE,
0:24:16,0.00,E1E125,-AF78FB,-1CD1FF,9E011E,-7AFF,-1593E,
